estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-09-29 06:00:00,2,57.0,0.0,11.0,3.0
Anzaldo,2025-09-29 06:00:00,5,57.0,0.0,15.0,4.0
Anzaldo,2025-09-29 06:00:00,8,89.0,1.0,23.0,4.0
Anzaldo,2025-09-29 06:00:00,11,88.0,2.6,23.0,3.0
Anzaldo,2025-09-29 06:00:00,14,56.0,0.0,17.0,2.0
Anzaldo,2025-09-29 06:00:00,17,56.0,0.0,13.0,2.0
Anzaldo,2025-09-29 06:00:00,20,57.0,0.0,9.0,3.0
Anzaldo,2025-09-29 06:00:00,23,56.0,0.0,9.0,2.0
Anzaldo,2025-09-29 06:00:00,26,56.0,0.0,13.0,2.0
Anzaldo,2025-09-29 06:00:00,29,56.0,0.0,16.0,2.0
Anzaldo,2025-09-29 06:00:00,32,95.0,3.5,22.0,2.0
Anzaldo,2025-09-29 06:00:00,35,94.0,2.6,22.0,1.0
Anzaldo,2025-09-29 06:00:00,38,57.0,0.0,18.0,1.0
Anzaldo,2025-09-29 06:00:00,41,57.0,0.0,14.0,1.0
Anzaldo,2025-09-29 06:00:00,44,94.0,2.0,6.0,1.0
Anzaldo,2025-09-29 06:00:00,47,94.0,2.4,7.0,2.0
Anzaldo,2025-09-29 06:00:00,50,94.0,3.7,12.0,2.0
Anzaldo,2025-09-29 06:00:00,53,94.0,3.0,15.0,3.0
Anzaldo,2025-09-29 06:00:00,56,88.0,2.1,19.0,4.0
Anzaldo,2025-09-29 06:00:00,59,88.0,2.7,19.0,3.0
Anzaldo,2025-09-29 06:00:00,62,88.0,1.7,14.0,3.0
Anzaldo,2025-09-29 06:00:00,65,88.0,1.6,11.0,2.0
Anzaldo,2025-09-29 06:00:00,68,88.0,0.7,7.0,1.0
Anzaldo,2025-09-29 06:00:00,71,88.0,1.6,7.0,1.0
Anzaldo,2025-09-29 06:00:00,74,88.0,1.6,10.0,2.0
Anzaldo,2025-09-29 06:00:00,77,88.0,2.4,12.0,2.0
Anzaldo,2025-09-29 06:00:00,80,88.0,1.7,20.0,1.0
Anzaldo,2025-09-29 06:00:00,83,88.0,1.6,19.0,2.0
Anzaldo,2025-09-29 06:00:00,86,56.0,0.0,11.0,2.0
Anzaldo,2025-09-29 06:00:00,89,56.0,0.0,7.0,1.0
Anzaldo,2025-09-29 06:00:00,92,56.0,0.0,7.0,1.0
Anzaldo,2025-09-29 12:00:00,14,88.0,1.8,,
Anzaldo,2025-09-29 12:00:00,17,88.0,1.8,,
Anzaldo,2025-09-29 12:00:00,20,88.0,1.8,,
Anzaldo,2025-09-29 12:00:00,23,88.0,1.5,,
Anzaldo,2025-09-29 12:00:00,26,88.0,1.6,,
Anzaldo,2025-09-29 12:00:00,29,88.0,1.8,,
Anzaldo,2025-09-29 12:00:00,32,94.0,1.9,,
Anzaldo,2025-09-29 12:00:00,35,94.0,1.1,,
Anzaldo,2025-09-29 12:00:00,89,56.0,0.0,10.0,2.0
Anzaldo,2025-09-29 12:00:00,92,56.0,0.0,10.0,2.0
Anzaldo,2025-09-29 12:00:00,95,56.0,0.0,14.0,2.0
Anzaldo,2025-09-29 12:00:00,98,82.0,1.4,18.0,3.0
Anzaldo,2025-09-29 12:00:00,101,81.0,2.0,15.0,3.0
Anzaldo,2025-09-29 12:00:00,104,36.0,0.0,12.0,3.0
Anzaldo,2025-09-29 12:00:00,107,37.0,0.0,11.0,3.0
Anzaldo,2025-09-29 12:00:00,110,36.0,0.0,11.0,3.0
Anzaldo,2025-09-29 14:00:00,12,,,7.0,
Anzaldo,2025-09-29 14:00:00,15,,,7.0,
Anzaldo,2025-09-29 14:00:00,24,,,21.0,
Anzaldo,2025-09-29 14:00:00,36,,,5.0,
Anzaldo,2025-09-29 14:00:00,39,,,5.0,
Anzaldo,2025-09-29 14:00:00,42,,,11.0,
Anzaldo,2025-09-29 14:00:00,45,,,14.0,
Anzaldo,2025-09-29 14:00:00,57,,,10.0,
Anzaldo,2025-09-29 14:00:00,60,,,5.0,
Anzaldo,2025-09-29 14:00:00,63,,,5.0,
Anzaldo,2025-09-29 14:00:00,72,,,19.0,
Anzaldo,2025-09-29 14:00:00,78,,,12.0,
Anzaldo,2025-09-29 14:00:00,81,,,9.0,
Anzaldo,2025-09-29 14:00:00,84,,,6.0,
Anzaldo,2025-09-29 14:00:00,87,,,6.0,
Anzaldo,2025-09-29 14:00:00,90,,,11.0,
Anzaldo,2025-09-29 14:00:00,93,,,15.0,
Anzaldo,2025-09-29 14:00:00,96,,,21.0,
Anzaldo,2025-09-29 14:00:00,99,,,21.0,
Anzaldo,2025-09-29 14:00:00,105,,,6.0,
