estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos
Ascencion de Guarayos,2025-08-25 06:00:00,47,0.0,15,40,2
Ascencion de Guarayos,2025-08-25 06:00:00,50,0.0,19,33,2
Ascencion de Guarayos,2025-08-25 06:00:00,53,0.0,21,25,2
Ascencion de Guarayos,2025-08-25 06:00:00,56,0.0,24,16,2
Ascencion de Guarayos,2025-08-25 06:00:00,59,0.0,24,24,2
Ascencion de Guarayos,2025-08-25 06:00:00,62,0.0,21,31,2
Ascencion de Guarayos,2025-08-25 06:00:00,65,0.0,18,34,2
Ascencion de Guarayos,2025-08-25 06:00:00,68,0.0,16,37,2
Ascencion de Guarayos,2025-08-25 06:00:00,71,0.0,16,35,2
Ascencion de Guarayos,2025-08-25 06:00:00,74,0.0,19,32,2
Ascencion de Guarayos,2025-08-25 06:00:00,77,0.0,21,24,2
Ascencion de Guarayos,2025-08-25 06:00:00,80,0.0,25,15,2
Ascencion de Guarayos,2025-08-25 06:00:00,83,0.0,25,24,1
Ascencion de Guarayos,2025-08-25 06:00:00,86,0.0,20,33,1
Ascencion de Guarayos,2025-08-25 06:00:00,89,0.0,17,38,1
Ascencion de Guarayos,2025-08-25 06:00:00,92,0.0,17,43,1
Baures,2025-08-25 06:00:00,2,0.0,20,46,5
Baures,2025-08-25 06:00:00,5,0.0,24,36,4
Baures,2025-08-25 06:00:00,8,0.0,28,25,4
Baures,2025-08-25 06:00:00,11,0.0,28,32,4
Baures,2025-08-25 06:00:00,14,0.0,23,39,5
Baures,2025-08-25 06:00:00,17,0.0,20,46,5
Baures,2025-08-25 06:00:00,20,0.0,17,53,5
Baures,2025-08-25 06:00:00,23,0.0,17,47,5
Baures,2025-08-25 06:00:00,26,0.0,21,48,5
Baures,2025-08-25 06:00:00,29,0.0,26,37,4
Baures,2025-08-25 06:00:00,32,0.0,29,25,4
Baures,2025-08-25 06:00:00,35,0.0,29,33,3
Baures,2025-08-25 06:00:00,38,0.0,25,40,3
Baures,2025-08-25 06:00:00,41,0.0,23,42,3
Baures,2025-08-25 06:00:00,44,0.0,17,44,3
Baures,2025-08-25 06:00:00,47,0.0,17,42,4
Baures,2025-08-25 06:00:00,50,0.0,23,38,4
Baures,2025-08-25 06:00:00,53,0.0,27,28,3
Baures,2025-08-25 06:00:00,56,0.0,30,18,2
Baures,2025-08-25 06:00:00,59,0.0,30,25,2
Baures,2025-08-25 06:00:00,62,0.0,26,31,2
Baures,2025-08-25 06:00:00,65,0.0,20,33,2
Baures,2025-08-25 06:00:00,68,0.0,16,35,3
Baures,2025-08-25 06:00:00,71,0.0,17,32,3
Baures,2025-08-25 06:00:00,74,0.0,24,29,4
Baures,2025-08-25 06:00:00,77,0.0,28,22,2
Baures,2025-08-25 06:00:00,80,0.0,31,14,1
Baures,2025-08-25 06:00:00,83,0.0,31,20,2
Baures,2025-08-25 06:00:00,86,0.0,26,26,2
Baures,2025-08-25 06:00:00,89,0.0,18,31,2
Baures,2025-08-25 06:00:00,92,0.0,17,36,2
Bulo Bulo,2025-08-25 06:00:00,2,0.0,14,64,1
Bulo Bulo,2025-08-25 06:00:00,5,0.0,16,75,1
Bulo Bulo,2025-08-25 06:00:00,8,0.0,18,86,2
Bulo Bulo,2025-08-25 06:00:00,11,0.0,18,92,2
Bulo Bulo,2025-08-25 06:00:00,14,0.0,16,98,1
Bulo Bulo,2025-08-25 06:00:00,17,0.0,15,99,1
Bulo Bulo,2025-08-25 06:00:00,20,0.0,12,99,1
Bulo Bulo,2025-08-25 06:00:00,23,0.0,12,97,1
Bulo Bulo,2025-08-25 06:00:00,26,0.0,15,95,0
Bulo Bulo,2025-08-25 06:00:00,29,0.0,16,89,0
Bulo Bulo,2025-08-25 06:00:00,32,0.0,19,83,1
Bulo Bulo,2025-08-25 06:00:00,35,0.0,19,83,1
Bulo Bulo,2025-08-25 06:00:00,38,0.0,17,83,1
Bulo Bulo,2025-08-25 06:00:00,41,0.0,15,81,1
Bulo Bulo,2025-08-25 06:00:00,44,0.0,13,79,1
Bulo Bulo,2025-08-25 06:00:00,47,0.0,13,71,1
Bulo Bulo,2025-08-25 06:00:00,50,0.0,15,63,0
Bulo Bulo,2025-08-25 06:00:00,53,0.0,18,45,1
Bulo Bulo,2025-08-25 06:00:00,56,0.0,21,27,1
Bulo Bulo,2025-08-25 06:00:00,59,0.0,21,46,1
Bulo Bulo,2025-08-25 06:00:00,62,0.0,19,64,2
Bulo Bulo,2025-08-25 06:00:00,65,0.0,16,66,2
Bulo Bulo,2025-08-25 06:00:00,68,0.0,14,69,1
Bulo Bulo,2025-08-25 06:00:00,71,0.0,14,70,1
Bulo Bulo,2025-08-25 06:00:00,74,0.0,15,64,0
Bulo Bulo,2025-08-25 06:00:00,77,0.0,19,47,1
Bulo Bulo,2025-08-25 06:00:00,80,0.0,22,29,2
Bulo Bulo,2025-08-25 06:00:00,83,0.0,22,48,2
Bulo Bulo,2025-08-25 06:00:00,86,0.0,18,68,2
Bulo Bulo,2025-08-25 06:00:00,89,0.0,15,71,2
Bulo Bulo,2025-08-25 06:00:00,92,0.0,15,74,1
Camargo,2025-08-25 06:00:00,2,0.0,7,62,2
Camargo,2025-08-25 06:00:00,5,0.0,10,43,4
Camargo,2025-08-25 06:00:00,8,0.0,18,24,6
Camargo,2025-08-25 06:00:00,11,0.0,18,30,4
Camargo,2025-08-25 06:00:00,14,0.0,10,36,3
Camargo,2025-08-25 06:00:00,17,0.0,6,38,2
Camargo,2025-08-25 06:00:00,20,0.0,3,39,1
Camargo,2025-08-25 06:00:00,23,0.0,3,37,1
Camargo,2025-08-25 06:00:00,26,0.0,7,37,1
Camargo,2025-08-25 06:00:00,29,0.0,11,27,1
Camargo,2025-08-25 06:00:00,32,0.0,21,16,2
Camargo,2025-08-25 06:00:00,35,0.0,21,19,3
Camargo,2025-08-25 06:00:00,38,0.0,16,23,3
Camargo,2025-08-25 06:00:00,41,0.0,10,27,2
Camargo,2025-08-25 06:00:00,44,0.0,5,31,1
Camargo,2025-08-25 06:00:00,47,0.0,4,33,1
Camargo,2025-08-25 06:00:00,50,0.0,9,31,2
Camargo,2025-08-25 06:00:00,53,0.0,12,21,2
Camargo,2025-08-25 06:00:00,56,0.0,21,10,2
Camargo,2025-08-25 06:00:00,59,0.0,21,25,2
Camargo,2025-08-25 06:00:00,62,0.0,14,40,3
Camargo,2025-08-25 06:00:00,65,0.0,9,47,2
Camargo,2025-08-25 06:00:00,68,0.0,5,53,1
Camargo,2025-08-25 06:00:00,71,0.0,5,45,2
Camargo,2025-08-25 06:00:00,74,0.0,10,44,2
Camargo,2025-08-25 06:00:00,77,0.0,14,26,2
Camargo,2025-08-25 06:00:00,80,0.0,22,7,2
Camargo,2025-08-25 06:00:00,83,0.0,22,23,3
Camargo,2025-08-25 06:00:00,86,0.0,11,38,3
Camargo,2025-08-25 06:00:00,89,0.0,6,43,3
Camargo,2025-08-25 06:00:00,92,0.0,6,48,2
Camiri,2025-08-25 06:00:00,2,0.0,11,68,1
Camiri,2025-08-25 06:00:00,5,0.0,15,48,2
Camiri,2025-08-25 06:00:00,8,0.0,20,29,2
Camiri,2025-08-25 06:00:00,11,0.0,20,39,1
Camiri,2025-08-25 06:00:00,14,0.0,14,49,1
Camiri,2025-08-25 06:00:00,17,0.0,11,51,1
Camiri,2025-08-25 06:00:00,20,0.0,6,53,2
Camiri,2025-08-25 06:00:00,23,0.0,6,47,1
Camiri,2025-08-25 06:00:00,26,0.0,12,34,1
Camiri,2025-08-25 06:00:00,29,0.0,16,22,2
Camiri,2025-08-25 06:00:00,32,0.0,22,10,3
Camiri,2025-08-25 06:00:00,35,0.0,22,20,2
Camiri,2025-08-25 06:00:00,38,0.0,15,30,1
Camiri,2025-08-25 06:00:00,41,0.0,11,34,1
Camiri,2025-08-25 06:00:00,44,0.0,6,38,1
Camiri,2025-08-25 06:00:00,47,0.0,7,33,1
Camiri,2025-08-25 06:00:00,50,0.0,12,29,1
Camiri,2025-08-25 06:00:00,53,0.0,17,22,2
Camiri,2025-08-25 06:00:00,56,0.0,23,16,3
Camiri,2025-08-25 06:00:00,59,0.0,23,22,2
Camiri,2025-08-25 06:00:00,62,0.0,14,29,1
Camiri,2025-08-25 06:00:00,65,0.0,11,32,1
Camiri,2025-08-25 06:00:00,68,0.0,8,36,1
Camiri,2025-08-25 06:00:00,71,0.0,8,33,1
Camiri,2025-08-25 06:00:00,74,0.0,15,30,1
Camiri,2025-08-25 06:00:00,77,0.0,20,24,3
Camiri,2025-08-25 06:00:00,80,0.0,24,19,4
Camiri,2025-08-25 06:00:00,83,0.0,24,29,3
Camiri,2025-08-25 06:00:00,86,0.0,18,40,1
Camiri,2025-08-25 06:00:00,89,0.0,10,46,1
Camiri,2025-08-25 06:00:00,92,0.0,9,51,1
Campanario,2025-08-25 06:00:00,2,0.0,5,20,2
Campanario,2025-08-25 06:00:00,5,0.0,9,17,3
Campanario,2025-08-25 06:00:00,8,0.0,14,14,5
Campanario,2025-08-25 06:00:00,11,0.0,14,22,4
Campanario,2025-08-25 06:00:00,14,0.0,9,29,2
Campanario,2025-08-25 06:00:00,17,0.0,5,30,2
Campanario,2025-08-25 06:00:00,20,0.0,0,30,2
Campanario,2025-08-25 06:00:00,23,0.0,0,24,2
Campanario,2025-08-25 06:00:00,26,0.0,8,19,2
Campanario,2025-08-25 06:00:00,29,0.0,11,15,3
Campanario,2025-08-25 06:00:00,32,0.0,15,12,4
Campanario,2025-08-25 06:00:00,35,0.0,15,20,3
Campanario,2025-08-25 06:00:00,38,0.0,10,28,3
Campanario,2025-08-25 06:00:00,41,0.0,3,30,2
Campanario,2025-08-25 06:00:00,44,0.0,-1,32,2
Campanario,2025-08-25 06:00:00,47,0.0,-1,30,2
Campanario,2025-08-25 06:00:00,50,0.0,5,27,2
Campanario,2025-08-25 06:00:00,53,0.0,9,21,3
Campanario,2025-08-25 06:00:00,56,0.0,16,14,4
Campanario,2025-08-25 06:00:00,59,0.0,16,28,3
Campanario,2025-08-25 06:00:00,62,0.0,8,42,2
Campanario,2025-08-25 06:00:00,65,0.0,3,41,3
Campanario,2025-08-25 06:00:00,68,0.0,-2,39,3
Campanario,2025-08-25 06:00:00,71,0.0,-2,29,3
Campanario,2025-08-25 06:00:00,74,0.0,7,23,3
Campanario,2025-08-25 06:00:00,77,0.0,12,15,3
Campanario,2025-08-25 06:00:00,80,0.0,17,7,2
Campanario,2025-08-25 06:00:00,83,0.0,17,22,2
Campanario,2025-08-25 06:00:00,86,0.0,7,38,2
Campanario,2025-08-25 06:00:00,89,0.0,-1,39,2
Campanario,2025-08-25 06:00:00,92,0.0,-1,39,2
Carura,2025-08-25 06:00:00,2,3.2,18,80,1
Carura,2025-08-25 06:00:00,5,2.8,20,65,1
Carura,2025-08-25 06:00:00,8,3.2,24,51,2
Carura,2025-08-25 06:00:00,11,1.8,24,65,1
Carura,2025-08-25 06:00:00,14,2.8,21,79,0
Carura,2025-08-25 06:00:00,17,2.6,19,83,1
Carura,2025-08-25 06:00:00,20,1.9,16,88,1
Carura,2025-08-25 06:00:00,23,0.0,16,82,0
Carura,2025-08-25 06:00:00,26,0.0,20,82,0
Carura,2025-08-25 06:00:00,29,0.0,21,68,1
Carura,2025-08-25 06:00:00,32,0.0,25,54,1
Carura,2025-08-25 06:00:00,35,0.0,25,63,1
Carura,2025-08-25 06:00:00,38,0.0,22,73,1
Carura,2025-08-25 06:00:00,41,0.0,21,82,1
Carura,2025-08-25 06:00:00,44,0.0,17,92,0
Carura,2025-08-25 06:00:00,47,0.0,17,94,1
Carura,2025-08-25 06:00:00,50,0.0,19,91,0
Carura,2025-08-25 06:00:00,53,0.0,22,66,1
Carura,2025-08-25 06:00:00,56,0.0,28,42,1
Carura,2025-08-25 06:00:00,59,0.0,27,59,1
Carura,2025-08-25 06:00:00,62,0.0,24,77,1
Carura,2025-08-25 06:00:00,65,0.0,20,82,1
Carura,2025-08-25 06:00:00,68,0.0,18,87,1
Carura,2025-08-25 06:00:00,71,0.0,18,77,1
Carura,2025-08-25 06:00:00,74,0.0,21,71,1
Carura,2025-08-25 06:00:00,77,0.0,24,51,1
Carura,2025-08-25 06:00:00,80,0.0,29,31,1
Carura,2025-08-25 06:00:00,83,0.0,29,49,1
Carura,2025-08-25 06:00:00,86,0.0,24,67,1
Carura,2025-08-25 06:00:00,89,0.0,19,73,1
Carura,2025-08-25 06:00:00,92,0.0,19,79,1
Chacala (INIAF),2025-08-25 06:00:00,2,0.0,-1,12,5
Chacala (INIAF),2025-08-25 06:00:00,5,0.0,4,8,9
Chacala (INIAF),2025-08-25 06:00:00,8,0.0,11,4,12
Chacala (INIAF),2025-08-25 06:00:00,11,0.0,11,10,7
Chacala (INIAF),2025-08-25 06:00:00,14,0.0,5,16,2
Chacala (INIAF),2025-08-25 06:00:00,17,0.0,0,16,2
Chacala (INIAF),2025-08-25 06:00:00,20,0.0,-7,16,2
Chacala (INIAF),2025-08-25 06:00:00,23,0.0,-7,10,1
Chacala (INIAF),2025-08-25 06:00:00,26,0.0,1,10,1
Chacala (INIAF),2025-08-25 06:00:00,29,0.0,4,8,3
Chacala (INIAF),2025-08-25 06:00:00,32,0.0,10,6,4
Chacala (INIAF),2025-08-25 06:00:00,35,0.0,11,9,3
Chacala (INIAF),2025-08-25 06:00:00,38,0.0,3,12,1
Chacala (INIAF),2025-08-25 06:00:00,41,0.0,1,11,2
Chacala (INIAF),2025-08-25 06:00:00,44,0.0,-8,10,2
Chacala (INIAF),2025-08-25 06:00:00,47,0.0,-8,12,1
Chacala (INIAF),2025-08-25 06:00:00,50,0.0,1,11,2
Chacala (INIAF),2025-08-25 06:00:00,53,0.0,5,11,5
Chacala (INIAF),2025-08-25 06:00:00,56,0.0,11,11,8
Chacala (INIAF),2025-08-25 06:00:00,59,0.0,11,13,5
Chacala (INIAF),2025-08-25 06:00:00,62,0.0,4,14,2
Chacala (INIAF),2025-08-25 06:00:00,65,0.0,-1,17,2
Chacala (INIAF),2025-08-25 06:00:00,68,0.0,-8,20,2
Chacala (INIAF),2025-08-25 06:00:00,71,0.0,-8,16,2
Chacala (INIAF),2025-08-25 06:00:00,74,0.0,2,17,2
Chacala (INIAF),2025-08-25 06:00:00,77,0.0,6,12,4
Chacala (INIAF),2025-08-25 06:00:00,80,0.0,12,8,5
Chacala (INIAF),2025-08-25 06:00:00,83,0.0,12,10,4
Chacala (INIAF),2025-08-25 06:00:00,86,0.0,5,13,3
Chacala (INIAF),2025-08-25 06:00:00,89,0.0,-7,15,3
Chacala (INIAF),2025-08-25 06:00:00,92,0.0,-7,17,3
Charazani,2025-08-25 06:00:00,2,1.4,10,71,2
Charazani,2025-08-25 06:00:00,5,1.1,12,63,2
Charazani,2025-08-25 06:00:00,8,0.0,16,55,3
Charazani,2025-08-25 06:00:00,11,0.0,16,73,2
Charazani,2025-08-25 06:00:00,14,0.0,11,92,1
Charazani,2025-08-25 06:00:00,17,0.0,9,91,1
Charazani,2025-08-25 06:00:00,20,0.0,6,89,1
Charazani,2025-08-25 06:00:00,23,0.0,6,88,1
Charazani,2025-08-25 06:00:00,26,0.0,11,86,1
Charazani,2025-08-25 06:00:00,29,0.0,14,86,3
Charazani,2025-08-25 06:00:00,32,0.0,17,86,5
Charazani,2025-08-25 06:00:00,35,0.0,17,91,3
Charazani,2025-08-25 06:00:00,38,0.0,10,96,2
Charazani,2025-08-25 06:00:00,41,0.0,8,91,2
Charazani,2025-08-25 06:00:00,44,0.0,5,87,1
Charazani,2025-08-25 06:00:00,47,0.0,5,90,1
Charazani,2025-08-25 06:00:00,50,0.0,9,89,1
Charazani,2025-08-25 06:00:00,53,0.0,10,91,2
Charazani,2025-08-25 06:00:00,56,0.0,18,93,3
Charazani,2025-08-25 06:00:00,59,0.0,18,94,2
Charazani,2025-08-25 06:00:00,62,0.0,12,94,1
Charazani,2025-08-25 06:00:00,65,0.0,8,90,2
Charazani,2025-08-25 06:00:00,68,0.0,6,87,2
Charazani,2025-08-25 06:00:00,71,0.0,6,81,1
Charazani,2025-08-25 06:00:00,74,0.0,10,78,1
Charazani,2025-08-25 06:00:00,77,0.0,13,75,3
Charazani,2025-08-25 06:00:00,80,0.0,19,72,4
Charazani,2025-08-25 06:00:00,83,0.0,19,78,3
Charazani,2025-08-25 06:00:00,86,0.0,11,84,1
Charazani,2025-08-25 06:00:00,89,0.0,7,74,2
Charazani,2025-08-25 06:00:00,92,0.0,7,64,2
Chipaya,2025-08-25 06:00:00,2,0.0,3,12,4
Chipaya,2025-08-25 06:00:00,5,0.0,7,7,8
Chipaya,2025-08-25 06:00:00,8,0.0,16,2,13
Chipaya,2025-08-25 06:00:00,11,0.0,16,5,9
Chipaya,2025-08-25 06:00:00,14,0.0,5,8,4
Chipaya,2025-08-25 06:00:00,17,0.0,2,12,3
Chipaya,2025-08-25 06:00:00,20,0.0,-3,16,2
Chipaya,2025-08-25 06:00:00,23,0.0,-3,14,1
Chipaya,2025-08-25 06:00:00,26,0.0,1,12,1
Chipaya,2025-08-25 06:00:00,29,0.0,6,8,1
Chipaya,2025-08-25 06:00:00,32,0.0,15,4,1
Chipaya,2025-08-25 06:00:00,35,0.0,15,7,2
Chipaya,2025-08-25 06:00:00,38,0.0,7,9,3
Chipaya,2025-08-25 06:00:00,41,0.0,4,13,3
Chipaya,2025-08-25 06:00:00,44,0.0,-4,17,3
Chipaya,2025-08-25 06:00:00,47,0.0,-4,16,2
Chipaya,2025-08-25 06:00:00,50,0.0,4,16,2
Chipaya,2025-08-25 06:00:00,53,0.0,9,11,2
Chipaya,2025-08-25 06:00:00,56,0.0,16,6,1
Chipaya,2025-08-25 06:00:00,59,0.0,16,8,3
Chipaya,2025-08-25 06:00:00,62,0.0,7,10,5
Chipaya,2025-08-25 06:00:00,65,0.0,1,14,3
Chipaya,2025-08-25 06:00:00,68,0.0,-4,18,2
Chipaya,2025-08-25 06:00:00,71,0.0,-4,17,1
Chipaya,2025-08-25 06:00:00,74,0.0,4,15,1
Chipaya,2025-08-25 06:00:00,77,0.0,9,10,1
Chipaya,2025-08-25 06:00:00,80,0.0,17,5,2
Chipaya,2025-08-25 06:00:00,83,0.0,17,6,2
Chipaya,2025-08-25 06:00:00,86,0.0,10,7,3
Chipaya,2025-08-25 06:00:00,89,0.0,-3,13,3
Chipaya,2025-08-25 06:00:00,92,0.0,-3,18,3
Cobija,2025-08-25 06:00:00,2,0.0,23,46,3
Cobija,2025-08-25 06:00:00,5,0.0,26,35,2
Cobija,2025-08-25 06:00:00,8,0.0,28,24,2
Cobija,2025-08-25 06:00:00,11,0.0,28,33,2
Cobija,2025-08-25 06:00:00,14,0.0,25,43,2
Cobija,2025-08-25 06:00:00,17,0.0,23,42,3
Cobija,2025-08-25 06:00:00,20,0.0,21,40,3
Cobija,2025-08-25 06:00:00,23,0.0,21,41,3
Cobija,2025-08-25 06:00:00,26,0.0,24,44,3
Cobija,2025-08-25 06:00:00,29,0.0,26,33,3
Cobija,2025-08-25 06:00:00,32,0.0,29,22,3
Cobija,2025-08-25 06:00:00,35,0.0,29,31,2
Cobija,2025-08-25 06:00:00,38,0.0,26,40,2
Cobija,2025-08-25 06:00:00,41,0.0,23,44,2
Cobija,2025-08-25 06:00:00,44,0.0,20,48,2
Cobija,2025-08-25 06:00:00,47,0.0,20,45,2
Cobija,2025-08-25 06:00:00,50,0.0,23,40,2
Cobija,2025-08-25 06:00:00,53,0.0,27,28,2
Cobija,2025-08-25 06:00:00,56,0.0,30,17,2
Cobija,2025-08-25 06:00:00,59,0.0,30,25,2
Cobija,2025-08-25 06:00:00,62,0.0,26,34,1
Cobija,2025-08-25 06:00:00,65,0.0,24,39,1
Cobija,2025-08-25 06:00:00,68,0.0,21,44,1
Cobija,2025-08-25 06:00:00,71,0.0,21,48,2
Cobija,2025-08-25 06:00:00,74,0.0,24,45,2
Cobija,2025-08-25 06:00:00,77,0.0,29,31,1
Cobija,2025-08-25 06:00:00,80,0.0,31,17,1
Cobija,2025-08-25 06:00:00,83,0.0,31,25,1
Cobija,2025-08-25 06:00:00,86,0.0,28,32,1
Cobija,2025-08-25 06:00:00,89,0.0,22,38,1
Cobija,2025-08-25 06:00:00,92,0.0,22,43,1
Cochabamba - Aeropuerto,2025-08-25 06:00:00,2,2.8,15,98,1
Cochabamba - Aeropuerto,2025-08-25 06:00:00,5,3.3,18,97,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,8,1.5,24,96,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,11,3.9,24,97,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,14,2.7,19,98,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,17,3.3,14,97,1
Cochabamba - Aeropuerto,2025-08-25 06:00:00,20,0.0,9,96,1
Cochabamba - Aeropuerto,2025-08-25 06:00:00,23,0.0,9,96,1
Cochabamba - Aeropuerto,2025-08-25 06:00:00,26,0.0,13,93,1
Cochabamba - Aeropuerto,2025-08-25 06:00:00,29,0.0,16,92,1
Cochabamba - Aeropuerto,2025-08-25 06:00:00,32,0.0,25,90,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,35,0.0,25,91,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,38,0.0,20,93,1
Cochabamba - Aeropuerto,2025-08-25 06:00:00,41,0.0,15,90,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,44,0.0,8,87,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,47,0.0,9,82,1
Cochabamba - Aeropuerto,2025-08-25 06:00:00,50,0.0,18,76,1
Cochabamba - Aeropuerto,2025-08-25 06:00:00,53,0.0,22,71,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,56,0.0,26,67,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,59,0.0,26,77,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,62,0.0,22,87,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,65,0.0,16,86,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,68,0.0,10,85,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,71,0.0,11,72,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,74,0.0,17,67,2
Cochabamba - Aeropuerto,2025-08-25 06:00:00,77,0.0,21,60,2
