estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vientos
Anzaldo,2025-04-07 06:00:00,2,69.0,0.0,14.0,1.0
Anzaldo,2025-04-07 06:00:00,5,59.0,0.0,17.0,2.0
Anzaldo,2025-04-07 06:00:00,8,49.0,0.9,21.0,3.0
Anzaldo,2025-04-07 06:00:00,11,68.0,1.4,21.0,3.0
Anzaldo,2025-04-07 06:00:00,14,87.0,1.1,17.0,3.0
Anzaldo,2025-04-07 06:00:00,17,85.0,1.1,14.0,2.0
Anzaldo,2025-04-07 06:00:00,20,84.0,0.0,8.0,2.0
Anzaldo,2025-04-07 06:00:00,23,82.0,0.0,8.0,1.0
Anzaldo,2025-04-07 06:00:00,26,75.0,0.0,14.0,2.0
Anzaldo,2025-04-07 06:00:00,29,62.0,0.0,16.0,2.0
Anzaldo,2025-04-07 06:00:00,32,49.0,0.0,22.0,3.0
Anzaldo,2025-04-07 06:00:00,35,67.0,0.0,22.0,3.0
Anzaldo,2025-04-07 06:00:00,38,86.0,0.0,16.0,3.0
Anzaldo,2025-04-07 06:00:00,41,87.0,0.0,13.0,2.0
Anzaldo,2025-04-07 06:00:00,44,88.0,0.0,8.0,2.0
Anzaldo,2025-04-07 06:00:00,47,86.0,0.0,8.0,1.0
Anzaldo,2025-04-07 06:00:00,50,81.0,0.0,13.0,1.0
Anzaldo,2025-04-07 06:00:00,53,70.0,0.0,16.0,2.0
Anzaldo,2025-04-07 06:00:00,56,60.0,0.0,21.0,2.0
Anzaldo,2025-04-07 06:00:00,59,71.0,0.0,21.0,2.0
Anzaldo,2025-04-07 06:00:00,62,82.0,1.2,14.0,1.0
Anzaldo,2025-04-07 06:00:00,65,89.0,1.2,12.0,1.0
Anzaldo,2025-04-07 06:00:00,68,95.0,0.0,7.0,1.0
Anzaldo,2025-04-07 06:00:00,71,83.0,0.0,7.0,2.0
Anzaldo,2025-04-07 06:00:00,74,77.0,0.0,11.0,3.0
Anzaldo,2025-04-07 06:00:00,77,57.0,0.0,15.0,3.0
Anzaldo,2025-04-07 06:00:00,80,37.0,0.0,21.0,3.0
Anzaldo,2025-04-07 06:00:00,83,57.0,0.0,22.0,2.0
Anzaldo,2025-04-07 06:00:00,86,77.0,0.0,13.0,2.0
Anzaldo,2025-04-07 06:00:00,89,80.0,0.0,8.0,2.0
Anzaldo,2025-04-07 06:00:00,92,83.0,0.0,8.0,2.0
Anzaldo,2025-04-07 12:00:00,89,79.0,0.0,10.0,1.0
Anzaldo,2025-04-07 12:00:00,92,77.0,0.0,11.0,1.0
Anzaldo,2025-04-07 12:00:00,95,62.0,0.0,14.0,1.0
Anzaldo,2025-04-07 12:00:00,98,46.0,2.2,17.0,2.0
Anzaldo,2025-04-07 12:00:00,101,64.0,1.8,14.0,2.0
Anzaldo,2025-04-07 12:00:00,104,82.0,1.3,11.0,2.0
Anzaldo,2025-04-07 12:00:00,107,84.0,1.8,10.0,2.0
Anzaldo,2025-04-07 12:00:00,110,86.0,1.9,9.0,1.0
Apolo Chupiluzani,2025-04-07 06:00:00,2,93.0,0.0,21.0,0.0
Apolo Chupiluzani,2025-04-07 06:00:00,5,85.0,0.0,24.0,1.0
Apolo Chupiluzani,2025-04-07 06:00:00,8,77.0,0.0,27.0,1.0
Apolo Chupiluzani,2025-04-07 06:00:00,11,86.0,0.0,27.0,1.0
Apolo Chupiluzani,2025-04-07 06:00:00,14,96.0,1.9,22.0,1.0
